machine_id,timestamp,temperature_c,vibration_mm_s,runtime_hours,days_since_maintenance,failed_within_7d,temp_roll7_mean,vib_roll7_mean,temp_roll7_std,vib_roll7_std,temp_rate_of_change,vib_rate_of_change,type_CNC_MILL,type_CONVEYOR,type_PRESS,type_PUMP,type_ROBOT_ARM
M014,2025-01-21,43.97,1.253,1637.0,5,0,48.269999999999996,1.4142857142857141,3.7034308418006083,0.24318834558541588,-2.740000000000002,0.07799999999999985,False,False,False,False,True
M014,2025-01-22,48.59,1.634,1649.1,6,0,48.99142857142858,1.4024285714285714,3.0653625591514615,0.22748542601146846,5.050000000000004,-0.08300000000000018,False,False,False,False,True
M014,2025-01-23,47.82,1.707,1655.5,7,0,48.534285714285716,1.4987142857142857,2.948812513215312,0.18343365220674454,-3.200000000000003,0.6740000000000002,False,False,False,False,True
M014,2025-01-24,47.66,1.7,1675.4,8,0,48.642857142857146,1.502142857142857,2.8920564441570717,0.18747926869517156,0.759999999999998,0.02400000000000002,False,False,False,False,True
M014,2025-01-25,48.35,1.327,1690.1,9,0,48.17,1.473,2.569091927770062,0.1978164132051067,-3.309999999999995,-0.20399999999999996,False,False,False,False,True
M014,2025-01-26,49.91,1.376,1707.1,10,0,47.75857142857143,1.4784285714285714,1.8302862123306198,0.1939783984046142,-2.8800000000000026,0.03799999999999981,False,False,False,False,True
M014,2025-01-27,50.34,1.631,1715.9,11,0,48.09142857142857,1.518285714285714,2.0786488285376423,0.19232759750463505,2.3300000000000054,0.2789999999999999,False,False,False,False,True
M014,2025-01-28,47.17,1.332,1727.2,12,0,48.548571428571435,1.5295714285714286,1.17789966425311,0.17577149668708847,3.200000000000003,0.07900000000000018,False,False,False,False,True
M014,2025-01-29,41.75,1.668,1733.3,13,0,47.57142857142857,1.5344285714285715,2.8242959510376333,0.17956693936882093,-6.840000000000003,0.03400000000000003,False,False,False,False,True
M014,2025-01-30,44.79,1.781,1740.7,14,0,47.138571428571424,1.545,3.006184894354896,0.1930889259728103,-3.030000000000001,0.07399999999999984,False,False,False,False,True
M014,2025-01-31,44.48,1.406,1758.5,15,0,46.684285714285714,1.5030000000000001,3.151041400039333,0.18558376365763646,-3.1799999999999997,-0.29400000000000004,False,False,False,False,True
M014,2025-02-01,50.36,1.056,1765.6,16,0,46.97142857142857,1.4642857142857142,3.409141771626336,0.24664057133523593,2.009999999999998,-0.2709999999999999,False,False,False,False,True
M014,2025-02-02,50.14,1.442,1782.5,17,0,47.00428571428572,1.4737142857142855,3.4431228903562503,0.24394993631598183,0.23000000000000398,0.06600000000000006,False,False,False,False,True
M014,2025-02-03,49.52,0.95,1800.7,18,0,46.887142857142855,1.3764285714285713,3.3225578213464417,0.30009879325696404,-0.8200000000000003,-0.681,False,False,False,False,True
M014,2025-02-04,44.0,1.421,1807.1,19,0,46.43428571428571,1.3891428571428572,3.4894214283691554,0.29978794092459726,-3.1700000000000017,0.08899999999999997,False,False,False,False,True
M014,2025-02-05,54.73,0.819,1824.7,20,0,48.28857142857142,1.2678571428571428,3.99716744946313,0.33753193852406044,12.979999999999997,-0.849,False,False,False,False,True
M014,2025-02-06,46.42,1.579,1842.8,21,0,48.521428571428565,1.239,3.8021065589636307,0.29189952609302744,1.6300000000000026,-0.20199999999999996,False,False,False,False,True
M014,2025-02-07,48.1,2.044,1858.9,22,0,49.03857142857142,1.330142857142857,3.383993836536092,0.4229300291109748,3.6200000000000045,0.6380000000000001,False,False,False,False,True
M014,2025-02-08,47.83,1.563,1868.1,23,0,48.67714285714285,1.4025714285714286,3.354314208526652,0.4114133595071418,-2.530000000000001,0.5069999999999999,False,False,False,False,True
M014,2025-02-09,47.5,1.445,1876.1,24,0,48.3,1.4030000000000002,3.3105538308063553,0.41146283752808954,-2.6400000000000006,0.0030000000000001137,False,False,False,False,True
M014,2025-02-10,43.29,1.267,1888.6,25,0,47.410000000000004,1.4482857142857142,3.737771171879479,0.3684972701326813,-6.230000000000004,0.31699999999999995,False,False,False,False,True
M014,2025-02-11,50.93,1.354,1898.3,26,0,48.4,1.4387142857142856,3.5992406606579257,0.3701903628701117,6.93,-0.06699999999999995,False,False,False,False,True
M014,2025-02-12,49.38,1.119,1908.2,0,0,47.635714285714286,1.4815714285714283,2.3989501672110403,0.2965242301189216,-5.349999999999994,0.30000000000000004,False,False,False,False,True
M014,2025-02-13,42.27,1.692,1918.7,1,0,47.04285714285714,1.4977142857142858,3.145958859053486,0.30564778983099405,-4.149999999999999,0.11299999999999999,False,False,False,False,True
M014,2025-02-14,43.71,1.578,1929.5,2,0,46.41571428571429,1.4311428571428573,3.332155744373584,0.19896350466976703,-4.390000000000001,-0.46599999999999997,False,False,False,False,True
M014,2025-02-15,39.64,1.775,1935.6,3,0,45.24571428571429,1.4614285714285713,4.101775457623427,0.23521256850124425,-8.189999999999998,0.21199999999999997,False,False,False,False,True
M014,2025-02-16,52.61,1.649,1949.6,4,0,45.97571428571429,1.4905714285714287,4.939095251638895,0.24526098829808313,5.109999999999999,0.20399999999999996,False,False,False,False,True
M014,2025-02-17,53.76,1.633,1964.2,5,0,47.471428571428575,1.5428571428571427,5.539101697843035,0.2280653623937872,10.469999999999999,0.3660000000000001,False,False,False,False,True
M014,2025-02-18,49.55,1.278,1979.2,6,0,47.27428571428572,1.532,5.4187417270766725,0.2400486061891077,-1.3800000000000026,-0.07600000000000007,False,False,False,False,True
M014,2025-02-19,43.88,1.795,1995.8,7,0,46.48857142857143,1.6285714285714286,5.4611092541455575,0.17275112845058974,-5.5,0.6759999999999999,False,False,False,False,True
M014,2025-02-20,54.66,1.28,2007.0,8,0,48.25857142857143,1.5697142857142856,5.859292985140295,0.21302872598604625,12.389999999999993,-0.4119999999999999,False,False,False,False,True
M014,2025-02-21,49.5,1.723,2020.2,9,0,49.08571428571428,1.5904285714285713,5.508332648944557,0.22087391361200978,5.789999999999999,0.14500000000000002,False,False,False,False,True
M014,2025-02-22,45.66,1.337,2030.9,10,0,49.94571428571429,1.5278571428571428,4.069954369698581,0.22191021350344114,6.019999999999996,-0.43799999999999994,False,False,False,False,True
M014,2025-02-23,46.39,1.81,2044.8,11,0,49.05714285714286,1.550857142857143,4.070318227877333,0.24382058196648643,-6.219999999999999,0.16100000000000003,False,False,False,False,True
M014,2025-02-24,50.5,1.612,2058.6,12,0,48.59142857142857,1.547857142857143,3.6021217292563774,0.24276835912135694,-3.259999999999998,-0.020999999999999908,False,False,False,False,True
M014,2025-02-25,50.03,1.071,2071.6,13,0,48.660000000000004,1.5182857142857142,3.627887355840403,0.2892713341517005,0.480000000000004,-0.20700000000000007,False,False,False,False,True
M014,2025-02-26,45.37,1.148,2078.8,14,0,48.872857142857136,1.425857142857143,3.332365097473137,0.2894842704831179,1.4899999999999949,-0.647,False,False,False,False,True
M014,2025-02-27,49.73,1.834,2093.2,15,0,48.16857142857143,1.5050000000000001,2.250906695618671,0.3173504897323043,-4.93,0.554,False,False,False,False,True
M014,2025-02-28,44.23,1.72,2111.4,16,0,47.41571428571429,1.5045714285714287,2.587520416298569,0.31700886272724155,-5.270000000000003,-0.0030000000000001137,False,False,False,False,True
M014,2025-03-01,48.53,1.017,2122.7,17,0,47.825714285714284,1.4588571428571429,2.488438982862265,0.36468819036332434,2.8700000000000045,-0.32000000000000006,False,False,False,False,True
M014,2025-03-02,46.51,1.791,2130.5,18,0,47.84285714285714,1.4561428571428572,2.4772882639808302,0.3616975848096624,0.11999999999999744,-0.019000000000000128,False,False,False,False,True
M014,2025-03-03,51.94,1.263,2141.6,19,0,48.04857142857143,1.4062857142857141,2.7764391377651867,0.36068532651316004,1.4399999999999977,-0.3490000000000002,False,False,False,False,True
M014,2025-03-04,48.05,1.396,2153.0,20,0,47.76571428571428,1.4527142857142858,2.638357172830961,0.3299402543318586,-1.980000000000004,0.32499999999999996,False,False,False,False,True
M014,2025-03-05,50.82,1.854,2172.8,21,0,48.544285714285714,1.5535714285714286,2.617618874364366,0.3291751596252148,5.450000000000003,0.7060000000000002,False,False,False,False,True
M014,2025-03-06,42.49,1.071,2184.7,22,0,47.51,1.4445714285714286,3.3880131837602634,0.3467000899638656,-7.239999999999995,-0.7630000000000001,False,False,False,False,True
M014,2025-03-07,47.75,1.404,2198.7,23,0,48.012857142857136,1.3994285714285712,3.0659675704183744,0.32473725643092743,3.520000000000003,-0.31600000000000006,False,False,False,False,True
M014,2025-03-08,45.97,1.416,2216.4,24,0,47.64714285714285,1.4564285714285714,3.1456462732148522,0.27809042722518484,-2.5600000000000023,0.399,False,False,False,False,True
M014,2025-03-09,49.78,1.525,2234.4,25,0,48.114285714285714,1.4184285714285714,3.1911066896551588,0.24036836809562223,3.270000000000003,-0.266,False,False,False,False,True
M014,2025-03-10,44.96,1.762,2248.6,26,0,47.11714285714286,1.4897142857142858,2.8708983163562536,0.2597990982058473,-6.979999999999997,0.4990000000000001,False,False,False,False,True
M014,2025-03-11,49.23,1.632,2260.1,27,0,47.285714285714285,1.5234285714285714,2.967809838600725,0.2609213528650968,1.1799999999999997,0.236,False,False,False,False,True
M014,2025-03-12,49.27,1.395,2269.9,28,0,47.06428571428571,1.457857142857143,2.7064851569446926,0.21817380576918394,-1.5499999999999972,-0.4590000000000001,False,False,False,False,True
M014,2025-03-13,48.93,1.619,2281.9,29,0,47.98428571428571,1.5361428571428573,1.8521326189275045,0.14083492532208106,6.439999999999998,0.548,False,False,False,False,True
M014,2025-03-14,52.1,1.316,2298.8,30,0,48.605714285714285,1.5235714285714288,2.407051149870989,0.15753397214871578,4.350000000000001,-0.08799999999999986,False,False,False,False,True
M014,2025-03-15,45.37,1.665,2309.6,31,0,48.519999999999996,1.5591428571428572,2.5243745099859263,0.15730800845414528,-0.6000000000000014,0.2490000000000001,False,False,False,False,True
M014,2025-03-16,51.5,1.306,2320.2,0,0,48.76571428571429,1.5278571428571428,2.7418051057825483,0.18463425880320666,1.7199999999999989,-0.21899999999999986,False,False,False,False,True
M014,2025-03-17,51.03,1.589,2337.4,1,0,49.63285714285714,1.503142857142857,2.2540682796942515,0.15768050880544138,6.07,-0.17300000000000004,False,False,False,False,True
M014,2025-03-18,44.43,1.997,2344.4,2,0,48.94714285714286,1.5552857142857144,3.002802659104295,0.24407561279633136,-4.799999999999997,0.3650000000000002,False,False,False,False,True
M014,2025-03-19,48.37,1.974,2362.6,3,0,48.81857142857143,1.638,3.00594094292968,0.27663935608176404,-0.9000000000000057,0.579,False,False,False,False,True
M014,2025-03-20,48.39,1.888,2370.8,4,0,48.74142857142857,1.6764285714285714,3.009531683232621,0.291826921960521,-0.5399999999999991,0.2689999999999999,False,False,False,False,True
M014,2025-03-21,45.9,1.604,2380.9,5,0,47.855714285714285,1.7175714285714285,2.7581990328404435,0.24982184128084545,-6.200000000000003,0.28800000000000003,False,False,False,False,True
M014,2025-03-22,47.08,1.841,2393.8,6,0,48.1,1.7427142857142857,2.5707067770038217,0.25249139542151583,1.7100000000000009,0.17599999999999993,False,False,False,False,True
M014,2025-03-23,55.52,1.935,2406.3,7,0,48.67428571428571,1.8325714285714285,3.670580595050589,0.16943322887680082,4.020000000000003,0.629,False,False,False,False,True
M014,2025-03-24,51.06,2.005,2417.9,8,0,48.67857142857143,1.892,3.6738056044172573,0.14019510214934713,0.030000000000001137,0.4159999999999999,False,False,False,False,True
M014,2025-03-25,43.17,1.582,2429.5,9,0,48.49857142857143,1.8327142857142857,3.938025853019207,0.17243328592599927,-1.259999999999998,-0.41500000000000004,False,False,False,False,True
M014,2025-03-26,48.95,1.642,2443.7,10,0,48.58142857142857,1.7852857142857144,3.9409703905317093,0.17275388494011992,0.5800000000000054,-0.3320000000000001,False,False,False,False,True
M014,2025-03-27,48.69,1.091,2459.3,11,0,48.62428571428571,1.6714285714285715,3.9401728267630514,0.3054509546789556,0.29999999999999716,-0.7969999999999999,False,False,False,False,True
M014,2025-03-28,50.63,1.317,2473.0,12,0,49.3,1.6304285714285716,3.7981311193796365,0.33394303762910255,4.730000000000004,-0.28700000000000014,False,False,False,False,True
M014,2025-03-29,46.3,1.796,2492.2,13,0,49.18857142857143,1.624,3.8845738872769946,0.3296189719458916,-0.7800000000000011,-0.04499999999999993,False,False,False,False,True
M014,2025-03-30,53.22,1.521,2503.9,14,0,48.86000000000001,1.564857142857143,3.3153481466255323,0.30035946717859496,-2.3000000000000043,-0.41400000000000015,False,False,False,False,True
M014,2025-03-31,46.2,1.636,2518.8,15,0,48.16571428571429,1.5121428571428572,3.2866033993717494,0.23564763848553547,-4.859999999999999,-0.369,False,False,False,False,True
M014,2025-04-01,44.15,1.496,2526.6,16,0,48.30571428571428,1.499857142857143,3.0507422984297787,0.2336317819214878,0.9799999999999969,-0.08600000000000008,False,False,False,False,True
M014,2025-04-02,46.03,1.239,2536.0,17,0,47.88857142857143,1.4422857142857144,3.14610568042159,0.2422613700707805,-2.9200000000000017,-0.4029999999999998,False,False,False,False,True
M014,2025-04-03,48.74,1.682,2552.7,18,0,47.89571428571429,1.5267142857142857,3.148284491289706,0.19845546459740393,0.05000000000000426,0.591,False,False,False,False,True
M014,2025-04-04,47.94,1.121,2562.6,19,0,47.511428571428574,1.4987142857142857,2.914392038209856,0.24202046351890338,-2.690000000000005,-0.19599999999999995,False,False,False,False,True
M014,2025-04-05,45.35,1.409,2572.3,20,0,47.37571428571429,1.4434285714285713,3.0010379156932716,0.2040088700219166,-0.9499999999999957,-0.387,False,False,False,False,True
M014,2025-04-06,47.44,1.412,2581.1,21,0,46.55,1.4278571428571427,1.5870937800478961,0.20124233200416963,-5.780000000000001,-0.10899999999999999,False,False,False,False,True
M014,2025-04-07,48.88,1.844,2587.2,22,0,46.93285714285714,1.4575714285714285,1.7978479198356008,0.24720494678360688,2.6799999999999997,0.20800000000000018,False,False,False,False,True
M014,2025-04-08,46.63,1.394,2595.7,23,0,47.287142857142854,1.4429999999999998,1.3455075162148022,0.24756817242933357,2.480000000000004,-0.10200000000000009,False,False,False,False,True
M014,2025-04-09,48.69,1.495,2604.9,24,0,47.66714285714285,1.4795714285714288,1.3063398522298313,0.23074723338381736,2.6599999999999966,0.256,False,False,False,False,True
M014,2025-04-10,50.16,1.955,2624.2,25,0,47.87,1.5185714285714287,1.5818975946628295,0.2869011776104897,1.4199999999999946,0.27300000000000013,False,False,False,False,True
M014,2025-04-11,40.36,1.581,2632.4,26,0,46.787142857142854,1.5842857142857143,3.245549333501269,0.22711209734821403,-7.579999999999998,0.45999999999999996,False,False,False,False,True
M014,2025-04-12,51.06,1.663,2646.6,27,0,47.60285714285715,1.6205714285714288,3.52929980914872,0.21437261729898904,5.710000000000001,0.254,False,False,False,False,True
M014,2025-04-13,52.2,1.565,2652.6,28,0,48.28285714285715,1.6424285714285713,3.928658440594854,0.19662812374535527,4.760000000000005,0.15300000000000002,False,False,False,False,True
M014,2025-04-14,50.62,1.52,2670.5,29,0,48.53142857142858,1.596142857142857,4.026563582723403,0.1785762475540239,1.7399999999999949,-0.32400000000000007,False,False,False,False,True
M014,2025-04-15,49.61,2.051,2682.0,30,0,48.95714285714286,1.69,3.9488087414042368,0.22200075074948036,2.979999999999997,0.6570000000000003,False,False,False,False,True
M014,2025-04-16,49.44,1.43,2701.0,31,0,49.06428571428571,1.6807142857142856,3.950526788260262,0.23262180629060633,0.75,-0.06500000000000017,False,False,False,False,True
M014,2025-04-17,39.76,1.777,2710.6,32,0,47.57857142857143,1.6552857142857142,5.221074054800825,0.2058273664066672,-10.399999999999999,-0.17800000000000016,False,False,False,False,True
M014,2025-04-18,48.7,1.409,2719.7,0,0,48.769999999999996,1.6307142857142856,4.13865920317197,0.22549997360363003,8.340000000000003,-0.17199999999999993,False,False,False,False,True
M014,2025-04-19,45.68,1.842,2725.9,1,0,48.00142857142857,1.6562857142857141,4.142062403245634,0.23948675279001228,-5.380000000000003,0.17900000000000005,False,False,False,False,True
M014,2025-04-20,45.5,1.41,2737.7,2,0,47.044285714285714,1.6341428571428571,3.7673237943437545,0.25593451543407725,-6.700000000000003,-0.15500000000000003,False,False,False,False,True
M014,2025-04-21,51.27,1.768,2753.6,3,0,47.137142857142855,1.6695714285714287,3.8765737203778117,0.2546624282868441,0.6500000000000057,0.248,False,False,False,False,True
M014,2025-04-22,47.93,1.716,2765.9,4,0,46.89714285714285,1.6217142857142857,3.747829212961,0.19568402616268366,-1.6799999999999997,-0.3350000000000002,False,False,False,False,True
M014,2025-04-23,47.53,1.484,2780.8,5,0,46.62428571428571,1.6294285714285714,3.59839249824538,0.18777101049137515,-1.9099999999999966,0.05400000000000005,False,False,False,False,True
M014,2025-04-24,51.09,1.314,2791.4,6,0,48.24285714285714,1.5632857142857142,2.3157555591046033,0.20762202378819233,11.330000000000005,-0.46299999999999986,False,False,False,False,True
M014,2025-04-25,45.34,1.285,2808.2,7,0,47.76285714285715,1.5455714285714286,2.5423461230768463,0.2273337173575866,-3.3599999999999994,-0.12400000000000011,False,False,False,False,True
M014,2025-04-26,45.0,1.368,2824.9,8,0,47.66571428571429,1.477857142857143,2.6460716615570523,0.1922016550149255,-0.6799999999999997,-0.474,False,False,False,False,True
M014,2025-04-27,44.85,1.257,2832.9,9,0,47.57285714285714,1.456,2.7443196745624476,0.20915624144006237,-0.6499999999999986,-0.15300000000000002,False,False,False,False,True
M014,2025-04-28,50.05,1.229,2849.5,10,0,47.39857142857143,1.3789999999999998,2.4980821214912736,0.17086056693495394,-1.220000000000006,-0.5389999999999999,False,False,False,False,True
M014,2025-04-29,52.4,1.301,2860.3,11,0,48.037142857142854,1.3197142857142856,3.1443055104199393,0.08472645058405408,4.469999999999999,-0.41500000000000004,False,False,False,False,True
M014,2025-04-30,44.0,1.717,2880.2,12,0,47.53285714285714,1.353,3.5019314398662726,0.1664141420272547,-3.530000000000001,0.2330000000000001,False,False,False,False,True
M014,2025-05-01,49.91,1.471,2896.3,13,0,47.364285714285714,1.3754285714285714,3.3261532192752767,0.17080384182140912,-1.1800000000000068,0.15700000000000003,False,False,False,False,True
M014,2025-05-02,49.42,1.677,2910.9,14,0,47.94714285714286,1.4314285714285713,3.2693002018052506,0.19826737598745986,4.079999999999998,0.3920000000000001,False,False,False,False,True
M014,2025-05-03,54.73,1.355,2928.0,15,0,49.33714285714285,1.4295714285714285,3.8281140451738316,0.19901997985366388,9.729999999999997,-0.013000000000000123,False,False,False,False,True
M014,2025-05-04,53.35,2.068,2941.9,16,0,50.55142857142857,1.5454285714285714,3.501758741791656,0.29481737688658344,8.5,0.8110000000000002,False,False,False,False,True
M014,2025-05-05,51.39,1.866,2948.2,17,0,50.74285714285714,1.6364285714285718,3.506402307616331,0.27873993682454656,1.3400000000000034,0.637,False,False,False,False,True
M014,2025-05-06,47.89,1.066,2966.0,18,0,50.098571428571425,1.602857142857143,3.5650171975809077,0.33445549209196146,-4.509999999999998,-0.23499999999999988,False,False,False,False,True
M014,2025-05-07,47.88,1.897,2984.3,19,0,50.65285714285715,1.6285714285714286,2.640547381924905,0.3511945601053907,3.8800000000000026,0.17999999999999994,False,False,False,False,True
M014,2025-05-08,44.12,1.295,2995.2,20,0,49.825714285714284,1.6034285714285714,3.6325420719878694,0.37014450202718435,-5.789999999999999,-0.17600000000000016,False,False,False,False,True
M014,2025-05-09,50.68,1.53,3009.7,21,0,50.005714285714284,1.5824285714285715,3.640296952827052,0.36944411266245986,1.259999999999998,-0.14700000000000002,False,False,False,False,True
M014,2025-05-10,46.49,1.795,3024.7,22,0,48.82857142857143,1.6452857142857142,3.158382648188944,0.361648869432637,-8.239999999999995,0.43999999999999995,False,False,False,False,True
M014,2025-05-11,48.92,1.442,3039.4,23,0,48.19571428571429,1.5558571428571428,2.4702824207153546,0.3139519223126521,-4.43,-0.6260000000000001,False,False,False,False,True
M014,2025-05-12,45.63,1.483,3059.1,24,0,47.37285714285714,1.5011428571428571,2.170005486058484,0.28271270963732137,-5.759999999999998,-0.383,False,False,False,False,True
M014,2025-05-13,46.15,1.222,3076.4,25,0,47.12428571428571,1.5234285714285714,2.200339800597934,0.24652711625218668,-1.740000000000002,0.15599999999999992,False,False,False,False,True
M014,2025-05-14,50.32,1.441,3089.8,26,0,47.47285714285715,1.4582857142857144,2.5113058640590245,0.18356989067356624,2.4399999999999977,-0.45599999999999996,False,False,False,False,True
M014,2025-05-15,49.69,1.194,3109.5,0,0,48.26857142857143,1.4438571428571427,2.124534682947697,0.20162459222643586,5.57,-0.10099999999999998,False,False,False,False,True
M014,2025-05-16,44.88,1.825,3125.2,1,0,47.440000000000005,1.4860000000000002,2.1580701255211254,0.24810347303762914,-5.799999999999997,0.29499999999999993,False,False,False,False,True
M014,2025-05-17,49.12,1.725,3143.2,2,0,47.81571428571429,1.4760000000000002,2.193755206207379,0.2346174190748283,2.6299999999999955,-0.06999999999999984,False,False,False,False,True
M014,2025-05-18,43.52,1.584,3160.7,3,0,47.044285714285714,1.4962857142857142,2.6439670770949535,0.2373111279071667,-5.399999999999999,0.14200000000000013,False,False,False,False,True
M014,2025-05-19,47.05,1.579,3178.6,4,0,47.24714285714286,1.51,2.5708345874813863,0.23918193911748473,1.4199999999999946,0.09599999999999986,False,False,False,False,True
M014,2025-05-20,47.6,1.473,3192.3,5,0,47.45428571428572,1.545857142857143,2.5257200764855154,0.20521243348574889,1.4500000000000028,0.2510000000000001,False,False,False,False,True
M014,2025-05-21,49.63,1.633,3201.7,6,0,47.355714285714285,1.5732857142857142,2.4058599096294055,0.2016620227721903,-0.6899999999999977,0.19199999999999995,False,False,False,False,True
M014,2025-05-22,52.22,1.602,3210.4,7,0,47.71714285714285,1.6315714285714287,2.944682859470135,0.11342524284428718,2.530000000000001,0.40800000000000014,False,False,False,False,True
M014,2025-05-23,56.54,1.423,3225.6,8,0,49.382857142857134,1.574142857142857,4.131144773892223,0.10016058534744508,11.659999999999997,-0.4019999999999999,False,False,False,False,True
M014,2025-05-24,50.39,1.874,3232.2,9,0,49.56428571428571,1.5954285714285716,4.1455391975103915,0.14386203708513803,1.2700000000000031,0.14900000000000002,False,False,False,False,True
M014,2025-05-25,47.32,1.6,3244.7,10,0,50.107142857142854,1.5977142857142859,3.404740392872408,0.14377727484517389,3.799999999999997,0.016000000000000014,False,False,False,False,True
M014,2025-05-26,48.4,1.319,3260.8,11,0,50.3,1.5605714285714285,3.236803979236276,0.1787482933651463,1.3500000000000014,-0.26,False,False,False,False,True
M014,2025-05-27,45.31,0.742,3267.1,12,0,49.972857142857144,1.4561428571428574,3.6451415806326315,0.36003677060888734,-2.289999999999999,-0.7310000000000001,False,False,False,False,True
M014,2025-05-28,49.13,1.412,3273.3,13,0,49.901428571428575,1.4245714285714286,3.6578565151894775,0.3515327662029333,-0.5,-0.22100000000000009,False,False,False,False,True
M014,2025-05-29,47.21,1.47,3287.6,14,0,49.18571428571429,1.4057142857142857,3.618511927772031,0.3438859860892443,-5.009999999999998,-0.13200000000000012,False,False,False,False,True
M014,2025-05-30,49.38,1.269,3304.2,15,0,48.16285714285714,1.3837142857142857,1.6926479677880846,0.347502860556915,-7.159999999999997,-0.15400000000000014,False,False,False,False,True
M014,2025-05-31,49.9,1.422,3319.1,16,0,48.09285714285714,1.3191428571428572,1.5923537534701488,0.2758166230012439,-0.490000000000002,-0.4520000000000002,False,False,False,False,True
M014,2025-06-01,48.6,1.071,3332.4,17,0,48.27571428571429,1.2435714285714285,1.5620164013528206,0.2579294846418687,1.2800000000000011,-0.5290000000000001,False,False,False,False,True
M014,2025-06-02,49.56,1.179,3343.6,18,0,48.441428571428574,1.2235714285714285,1.6371258205711965,0.25652995740774615,1.1600000000000037,-0.1399999999999999,False,False,False,False,True
M014,2025-06-03,50.33,1.379,3355.7,19,0,49.15857142857143,1.3145714285714285,1.0199579823277873,0.14670021261386484,5.019999999999996,0.637,False,False,False,False,True
M014,2025-06-04,49.03,1.454,3366.6,20,0,49.14428571428572,1.3205714285714285,1.0211244968636906,0.15210835736721748,-0.10000000000000142,0.04200000000000004,False,False,False,False,True
M014,2025-06-05,53.2,1.668,3375.0,21,0,50.0,1.348857142857143,1.5186507169193944,0.19646834229414725,5.990000000000002,0.19799999999999995,False,False,False,False,True
M014,2025-06-06,41.35,1.288,3391.0,22,0,48.85285714285715,1.3515714285714286,3.6300675580752473,0.1953090347311658,-8.030000000000001,0.019000000000000128,False,False,False,False,True
M014,2025-06-07,46.6,0.919,3397.6,23,0,48.38142857142857,1.2797142857142858,3.685274429272205,0.24996247337398256,-3.299999999999997,-0.5029999999999999,False,False,False,False,True
M014,2025-06-08,44.76,1.546,3405.7,24,0,47.832857142857144,1.3475714285714286,3.925301322980249,0.2483283157051428,-3.8400000000000034,0.4750000000000001,False,False,False,False,True
M014,2025-06-09,46.99,1.65,3417.8,25,0,47.465714285714284,1.4148571428571428,3.8564182740934565,0.258636442760509,-2.5700000000000003,0.47099999999999986,False,False,False,False,True
M014,2025-06-10,50.84,1.424,3433.1,26,0,47.53857142857144,1.4212857142857143,3.9237797617918964,0.2581554533517327,0.5100000000000051,0.04499999999999993,False,False,False,False,True
M014,2025-06-11,47.71,1.933,3450.5,27,0,47.35,1.4897142857142855,3.8715285525659504,0.32348864703711805,-1.3200000000000003,0.4790000000000001,False,False,False,False,True
M014,2025-06-12,50.98,1.742,3460.4,28,0,47.03285714285715,1.5002857142857144,3.371022170824535,0.331398407904904,-2.220000000000006,0.07400000000000007,False,False,False,False,True
M014,2025-06-13,46.38,0.959,3476.1,0,0,47.75142857142857,1.4532857142857143,2.3345122871914032,0.38544593839937125,5.030000000000001,-0.32900000000000007,False,False,False,False,True
M014,2025-06-14,46.92,1.656,3483.6,1,0,47.797142857142866,1.5585714285714285,2.3112241654277406,0.3080713430050783,0.3200000000000003,0.7369999999999999,False,False,False,False,True
M014,2025-06-15,45.2,1.618,3489.7,2,0,47.86000000000001,1.568857142857143,2.219001276851068,0.3087827869616597,0.44000000000000483,0.07200000000000006,False,False,False,False,True
M014,2025-06-16,48.75,1.702,3495.8,3,0,48.111428571428576,1.5762857142857143,2.2036517311909645,0.3116722179286624,1.759999999999998,0.052000000000000046,False,False,False,False,True
M014,2025-06-17,48.41,0.793,3510.7,4,0,47.76428571428571,1.4861428571428572,1.868019067915326,0.4313356885193673,-2.430000000000007,-0.6309999999999999,False,False,False,False,True
M014,2025-06-18,47.63,1.407,3519.2,5,0,47.75285714285714,1.411,1.8686511560099033,0.3837012726935726,-0.0799999999999983,-0.526,False,False,False,False,True
M014,2025-06-19,43.91,1.599,3526.2,6,0,46.74285714285714,1.3905714285714286,1.7399014750431177,0.36656552717663793,-7.07,-0.14300000000000002,False,False,False,False,True
M014,2025-06-20,53.18,1.53,3540.0,7,0,47.714285714285715,1.4721428571428572,2.9682478397356338,0.3143328536076739,6.799999999999997,0.5710000000000001,False,False,False,False,True
M014,2025-06-21,49.89,1.516,3548.6,8,0,48.13857142857143,1.452142857142857,3.0470118070629377,0.3050002341919485,2.969999999999999,-0.1399999999999999,False,False,False,False,True
M014,2025-06-22,43.41,1.697,3556.8,9,0,47.882857142857134,1.4634285714285713,3.3904803705164195,0.3135032467364353,-1.7900000000000063,0.07899999999999996,False,False,False,False,True
M014,2025-06-23,45.59,1.515,3572.6,10,0,47.43142857142857,1.4367142857142856,3.4653255189636925,0.29733634954694893,-3.1599999999999966,-0.18700000000000006,False,False,False,False,True
M014,2025-06-24,45.89,1.308,3587.6,11,0,47.07142857142857,1.5102857142857142,3.4775970083350667,0.12567380300565867,-2.519999999999996,0.515,False,False,False,False,True
M014,2025-06-25,40.86,1.668,3598.1,12,0,46.104285714285716,1.5475714285714286,4.169020097268501,0.12860645025666181,-6.770000000000003,0.2609999999999999,False,False,False,False,True
M014,2025-06-26,45.36,1.154,3610.6,13,0,46.31142857142857,1.484,4.076826496886318,0.1928738793443368,1.4500000000000028,-0.44500000000000006,False,False,False,False,True
